combined_id,name_clean,name_last_first,country_clean,contest,year,official_name,official_name_last_first,official_country,official_country_code,official_person_id,score,medal,rank_start,rank_end,rank_average,percentile,total_participants,match_method,source_url
1691,Mohammad Nur G. Casib,"Casib, Mohammad Nur G.",Philippines,APMO,2025,Mohammad Nur Casib,"Casib, Mohammad Nur",Philippines,PHL,PHL:2025:2,19,Silver,136,141,138.5,0.5865671642,335,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2025
1697,Enzo Rafael S. Chan,"Chan, Enzo Rafael S.",Philippines,APMO,2023,Enzo Rafael Chan,"Chan, Enzo Rafael",Philippines,PHL,PHL:2023:9,6,None,214,226,220,0.3623188406,345,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2023
1707,Shawn Darren S. Chua,"Chua, Shawn Darren S.",Philippines,APMO,2021,Shawn Darren CHUA,"CHUA, Shawn Darren",Philippines,PHL,PHL:2021:3,14,Bronze,104,149,126.5,0.6322674419,344,same_country_exact,https://www.apmo-official.org/country_report/PHL/2021
1707,Shawn Darren S. Chua,"Chua, Shawn Darren S.",Philippines,APMO,2022,Shawn Darren Chua,"Chua, Shawn Darren",Philippines,PHL,PHL:2022:1,17,Silver,128,133,130.5,0.5896226415,318,same_country_exact,https://www.apmo-official.org/country_report/PHL/2022
1734,Neo Angelo G. Gatlabayan,"Gatlabayan, Neo Angelo G.",Philippines,APMO,2024,Neo Angelo Gatlabayan,"Gatlabayan, Neo Angelo",Philippines,PHL,PHL:2024:7,11,Honourable Mention,243,253,248,0.3014084507,355,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2024
1739,Jaden Nathan Tanking Hernandez,"Hernandez, Jaden Nathan Tanking",Philippines,APMO,2026,Jaden Nathan Hernandez,"Hernandez, Jaden Nathan",Philippines,PHL,PHL:2026:7,7,Honourable Mention,273,352,312.5,0.2128463476,397,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2026
1750,Sedrick Scott S. Keh,"Keh, Sedrick Scott S.",Philippines,APMO,2016,Sedrick Scott Keh,"Keh, Sedrick Scott",Philippines,PHL,PHL:2016:8,3,None,251,291,271,0.1787878788,330,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2016
1757,Patric Xamwell C. Legaspi,"Legaspi, Patric Xamwell C.",Philippines,APMO,2024,Patric Xamwell Legaspi,"Legaspi, Patric Xamwell",Philippines,PHL,PHL:2024:10,5,None,316,319,317.5,0.1056338028,355,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2024
1781,Nathan Gabriel Ang Neria,"Neria, Nathan Gabriel Ang",Philippines,APMO,2025,Nathan Gabriel Neria,"Neria, Nathan Gabriel",Philippines,PHL,PHL:2025:10,5,None,282,288,285,0.1492537313,335,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2025
1781,Nathan Gabriel Ang Neria,"Neria, Nathan Gabriel Ang",Philippines,APMO,2026,Nathan Gabriel Neria,"Neria, Nathan Gabriel",Philippines,PHL,PHL:2026:8,7,Honourable Mention,273,352,312.5,0.2128463476,397,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2026
1784,Jared Cobe Woo Ng,"Ng, Jared Cobe Woo",Philippines,APMO,2026,Jared Cobe Ng,"Ng, Jared Cobe",Philippines,PHL,PHL:2026:9,6,None,353,359,356,0.1032745592,397,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2026
1789,Stefan Marcus Ang Ong,"Ong, Stefan Marcus Ang",Philippines,APMO,2017,Stefan Marcus Ong,"Ong, Stefan Marcus",Philippines,PHL,PHL:2017:10,12,Honourable Mention,184,190,187,0.4702549575,353,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2017
1789,Stefan Marcus Ang Ong,"Ong, Stefan Marcus Ang",Philippines,APMO,2018,Stefan Marcus Ong,"Ong, Stefan Marcus",Philippines,PHL,PHL:2018:5,15,Bronze,125,141,133,0.6221590909,352,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2018
1794,Alvann Walter W. Paredes Dy,"Paredes Dy, Alvann Walter W.",Philippines,APMO,2022,Alvann Walter Paredes Dy,"Paredes Dy, Alvann Walter",Philippines,PHL,PHL:2022:10,8,None,224,243,233.5,0.2657232704,318,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2022
1794,Alvann Walter W. Paredes Dy,"Paredes Dy, Alvann Walter W.",Philippines,APMO,2023,Alvann Walter Paredes Dy,"Paredes Dy, Alvann Walter",Philippines,PHL,PHL:2023:5,13,Bronze,138,147,142.5,0.5869565217,345,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2023
1794,Alvann Walter W. Paredes Dy,"Paredes Dy, Alvann Walter W.",Philippines,APMO,2024,Alvann Walter Paredes Dy,"Paredes Dy, Alvann Walter",Philippines,PHL,PHL:2024:2,14,Bronze,95,218,156.5,0.5591549296,355,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2024
1797,Albert John L. Patupat,"Patupat, Albert John L.",Philippines,APMO,2016,Albert John Patupat,"Patupat, Albert John",Philippines,PHL,PHL:2016:9,3,None,251,291,271,0.1787878788,330,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2016
1797,Albert John L. Patupat,"Patupat, Albert John L.",Philippines,APMO,2017,Albert John Patupat,"Patupat, Albert John",Philippines,PHL,PHL:2017:2,28,Silver,33,57,45,0.8725212465,353,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2017
1797,Albert John L. Patupat,"Patupat, Albert John L.",Philippines,APMO,2018,Albert John Patupat,"Patupat, Albert John",Philippines,PHL,PHL:2018:2,22,Silver,49,55,52,0.8522727273,352,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2018
1800,Shaun Lawrence Tiong Poh Leung,"Poh Leung, Shaun Lawrence Tiong",Philippines,APMO,2026,Shaun Lawrence Poh Leung,"Poh Leung, Shaun Lawrence",Philippines,PHL,PHL:2026:3,7,Honourable Mention,273,352,312.5,0.2128463476,397,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2026
1802,Shaquille Wyan T. Que,"Que, Shaquille Wyan T.",Philippines,APMO,2016,Shaquille Wyan Que,"Que, Shaquille Wyan",Philippines,PHL,PHL:2016:10,3,None,251,291,271,0.1787878788,330,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2016
1802,Shaquille Wyan T. Que,"Que, Shaquille Wyan T.",Philippines,APMO,2018,Shaquille Wyan Que,"Que, Shaquille Wyan",Philippines,PHL,PHL:2018:7,14,Bronze,142,175,158.5,0.5497159091,352,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2018
1809,Bryce Ainsley Ang Sanchez,"Sanchez, Bryce Ainsley Ang",Philippines,APMO,2019,Bryce Ainsley Sanchez,"Sanchez, Bryce Ainsley",Philippines,PHL,PHL:2019:6,8,Honourable Mention,226,246,236,0.3426183844,359,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2019
1809,Bryce Ainsley Ang Sanchez,"Sanchez, Bryce Ainsley Ang",Philippines,APMO,2021,Bryce Ainsley SANCHEZ,"SANCHEZ, Bryce Ainsley",Philippines,PHL,PHL:2021:6,12,Bronze,165,175,170,0.5058139535,344,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2021
1812,Ryan Mark L. Shao,"Shao, Ryan Mark L.",Philippines,APMO,2019,Ryan Mark Shao,"Shao, Ryan Mark",Philippines,PHL,PHL:2019:10,7,Honourable Mention,247,280,263.5,0.2660167131,359,same_country_exact,https://www.apmo-official.org/country_report/PHL/2019
1821,Luke Sebastian C. Sy,"Sy, Luke Sebastian C.",Philippines,APMO,2024,Luke Sebastian Sy,"Sy, Luke Sebastian",Philippines,PHL,PHL:2024:4,14,Bronze,95,218,156.5,0.5591549296,355,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2024
1821,Luke Sebastian C. Sy,"Sy, Luke Sebastian C.",Philippines,APMO,2025,Luke Sebastian Sy,"Sy, Luke Sebastian",Philippines,PHL,PHL:2025:8,6,None,277,281,279,0.1671641791,335,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2025
1828,Cassidy Kyler L. Tan,"Tan, Cassidy Kyler L.",Philippines,APMO,2022,Cassidy Kyler Tan,"Tan, Cassidy Kyler",Philippines,PHL,PHL:2022:6,11,Honourable Mention,196,206,201,0.3679245283,318,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2022
1828,Cassidy Kyler L. Tan,"Tan, Cassidy Kyler L.",Philippines,APMO,2023,Cassidy Kyler Tan,"Tan, Cassidy Kyler",Philippines,PHL,PHL:2023:8,7,None,183,213,198,0.4260869565,345,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2023
1833,Rickson Caleb Y. Tan,"Tan, Rickson Caleb Y.",Philippines,APMO,2022,Rickson Caleb Tan,"Tan, Rickson Caleb",Philippines,PHL,PHL:2022:4,13,Bronze,176,186,181,0.4308176101,318,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2022
1833,Rickson Caleb Y. Tan,"Tan, Rickson Caleb Y.",Philippines,APMO,2023,Rickson Caleb Tan,"Tan, Rickson Caleb",Philippines,PHL,PHL:2023:7,7,Honourable Mention,183,213,198,0.4260869565,345,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2023
1838,Kristen Steffi S. Teh,"Teh, Kristen Steffi S.",Philippines,APMO,2023,Kristen Steffi Teh,"Teh, Kristen Steffi",Philippines,PHL,PHL:2023:10,4,None,236,251,243.5,0.2942028986,345,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2023
1843,Vince Jan Faustino Torres,"Torres, Vince Jan Faustino",Philippines,APMO,2016,Vince Jan Torres,"Torres, Vince Jan",Philippines,PHL,PHL:2016:5,6,None,219,233,226,0.3151515152,330,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2016
1843,Vince Jan Faustino Torres,"Torres, Vince Jan Faustino",Philippines,APMO,2017,Vince Jan Torres,"Torres, Vince Jan",Philippines,PHL,PHL:2017:7,14,Bronze,143,181,162,0.5410764873,353,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2017
1846,Sean Anderson Lim Ty,"Ty, Sean Anderson Lim",Philippines,APMO,2016,Sean Anderson Ty,"Ty, Sean Anderson",Philippines,PHL,PHL:2016:7,5,None,234,238,236,0.2848484848,330,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2016
1846,Sean Anderson Lim Ty,"Ty, Sean Anderson Lim",Philippines,APMO,2017,Sean Anderson Ty,"Ty, Sean Anderson",Philippines,PHL,PHL:2017:8,14,Honourable Mention,143,181,162,0.5410764873,353,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2017
1846,Sean Anderson Lim Ty,"Ty, Sean Anderson Lim",Philippines,APMO,2018,Sean Anderson Ty,"Ty, Sean Anderson",Philippines,PHL,PHL:2018:4,18,Bronze,92,104,98,0.7215909091,352,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2018
1846,Sean Anderson Lim Ty,"Ty, Sean Anderson Lim",Philippines,APMO,2019,Sean Anderson Ty,"Ty, Sean Anderson",Philippines,PHL,PHL:2019:1,17,Silver,61,75,68,0.8105849582,359,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2019
1847,Stephen James Lim Ty,"Ty, Stephen James Lim",Philippines,APMO,2021,Stephen James TY,"TY, Stephen James",Philippines,PHL,PHL:2021:8,8,Honourable Mention,199,218,208.5,0.3938953488,344,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2021
1850,Robert Henrik Diaz Uy,"Uy, Robert Henrik Diaz",Philippines,APMO,2026,Robert Henrik Uy,"Uy, Robert Henrik",Philippines,PHL,PHL:2026:10,4,None,363,371,367,0.0755667506,397,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2026
1851,Zion Skye Earl Carmelo C. Uy,"Uy, Zion Skye Earl Carmelo C.",Philippines,APMO,2026,Zion Skye Earl Carmelo Uy,"Uy, Zion Skye Earl Carmelo",Philippines,PHL,PHL:2026:6,7,Honourable Mention,273,352,312.5,0.2128463476,397,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2026
1853,Mark Justin M. Villafuerte,"Villafuerte, Mark Justin M.",Philippines,APMO,2025,Mark Justin Villafuerte,"Villafuerte, Mark Justin",Philippines,PHL,PHL:2025:5,7,Honourable Mention,258,276,267,0.2029850746,335,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2025
1855,Steven John H. Wang,"Wang, Steven John H.",Philippines,APMO,2018,Steven John Wang,"Wang, Steven John",Philippines,PHL,PHL:2018:10,7,Honourable Mention,243,293,268,0.2386363636,352,same_country_exact,https://www.apmo-official.org/country_report/PHL/2018
1857,Farrell Eldrian S. Wu,"Wu, Farrell Eldrian S.",Philippines,APMO,2016,Farrell Eldrian Wu,"Wu, Farrell Eldrian",Philippines,PHL,PHL:2016:2,13,Bronze,149,156,152.5,0.5378787879,330,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2016
1857,Farrell Eldrian S. Wu,"Wu, Farrell Eldrian S.",Philippines,APMO,2017,Farrell Eldrian Wu,"Wu, Farrell Eldrian",Philippines,PHL,PHL:2017:1,28,Gold,33,57,45,0.8725212465,353,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2017
1858,Filbert Ephraim S. Wu,"Wu, Filbert Ephraim S.",Philippines,APMO,2021,Filbert Ephraim WU,"WU, Filbert Ephraim",Philippines,PHL,PHL:2021:10,8,Honourable Mention,199,218,208.5,0.3938953488,344,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2021
1858,Filbert Ephraim S. Wu,"Wu, Filbert Ephraim S.",Philippines,APMO,2022,Filbert Ephraim Wu,"Wu, Filbert Ephraim",Philippines,PHL,PHL:2022:3,14,Bronze,153,175,164,0.4842767296,318,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2022
1858,Filbert Ephraim S. Wu,"Wu, Filbert Ephraim S.",Philippines,APMO,2023,Filbert Ephraim Wu,"Wu, Filbert Ephraim",Philippines,PHL,PHL:2023:4,14,Bronze,121,137,129,0.6260869565,345,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2023
1858,Filbert Ephraim S. Wu,"Wu, Filbert Ephraim S.",Philippines,APMO,2024,Filbert Ephraim Wu,"Wu, Filbert Ephraim",Philippines,PHL,PHL:2024:3,14,Bronze,95,218,156.5,0.5591549296,355,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2024
1865,Julian Raymund C. Yu,"Yu, Julian Raymund C.",Philippines,APMO,2019,Julian Raymund Yu,"Yu, Julian Raymund",Philippines,PHL,PHL:2019:4,11,Bronze,197,206,201.5,0.438718663,359,reviewed_alias,https://www.apmo-official.org/country_report/PHL/2019
2048,Sharafetdinova Galiia,"Galiia, Sharafetdinova",Russian Federation,APMO,2020,Galiia SHarafetdinova,"SHarafetdinova, Galiia",Russian Federation,RUS,RUS:2020:9,16,Honourable Mention,72,114,93,0.7240356083,337,same_country_exact,https://www.apmo-official.org/country_report/RUS/2020
2080,Migrin Victor,"Victor, Migrin",Russian Federation,APMO,2017,Victor Migrin,"Migrin, Victor",Russian Federation,RUS,RUS:2017:10,22,Honourable Mention,79,89,84,0.7620396601,353,same_country_exact,https://www.apmo-official.org/country_report/RUS/2017
2084,Boon Han Nathaniel Ang,"Ang, Boon Han Nathaniel",Singapore,APMO,2018,Boon Han Nathaniel Ang,"Ang, Boon Han Nathaniel",Singapore,SGP,SGP:2018:3,24,Silver,38,43,40.5,0.8849431818,352,same_country_exact,https://www.apmo-official.org/country_report/SGP/2018
2084,Boon Han Nathaniel Ang,"Ang, Boon Han Nathaniel",Singapore,APMO,2019,"Boon Han, Nathaniel Ang","Ang, Boon Han, Nathaniel",Singapore,SGP,SGP:2019:10,15,Honourable Mention,95,122,108.5,0.6977715877,359,same_country_exact,https://www.apmo-official.org/country_report/SGP/2019
2084,Boon Han Nathaniel Ang,"Ang, Boon Han Nathaniel",Singapore,APMO,2020,"Boon Han, Nathaniel Ang","Ang, Boon Han, Nathaniel",Singapore,SGP,SGP:2020:7,16,Bronze,72,114,93,0.7240356083,337,same_country_exact,https://www.apmo-official.org/country_report/SGP/2020
2086,Tse Yang Lucas Boo,"Boo, Tse Yang Lucas",Singapore,APMO,2016,"Tse Yang, Lucas Boo","Boo, Tse Yang, Lucas",Singapore,SGP,SGP:2016:8,17,Honourable Mention,92,107,99.5,0.6984848485,330,same_country_exact,https://www.apmo-official.org/country_report/SGP/2016
2086,Tse Yang Lucas Boo,"Boo, Tse Yang Lucas",Singapore,APMO,2017,"Tse Yang, Lucas Boo","Boo, Tse Yang, Lucas",Singapore,SGP,SGP:2017:6,21,Bronze,90,118,104,0.7053824363,353,same_country_exact,https://www.apmo-official.org/country_report/SGP/2017
2086,Tse Yang Lucas Boo,"Boo, Tse Yang Lucas",Singapore,APMO,2018,Tse Yang Lucas Boo,"Boo, Tse Yang Lucas",Singapore,SGP,SGP:2018:2,28,Silver,16,30,23,0.9346590909,352,same_country_exact,https://www.apmo-official.org/country_report/SGP/2018
2086,Tse Yang Lucas Boo,"Boo, Tse Yang Lucas",Singapore,APMO,2019,Tse Yang Lucas Boo,"Boo, Tse Yang Lucas",Singapore,SGP,SGP:2019:2,25,Silver,8,13,10.5,0.9707520891,359,same_country_exact,https://www.apmo-official.org/country_report/SGP/2019
2086,Tse Yang Lucas Boo,"Boo, Tse Yang Lucas",Singapore,APMO,2020,"Tse Yang, Lucas Boo","Boo, Tse Yang, Lucas",Singapore,SGP,SGP:2020:3,27,Silver,10,13,11.5,0.9658753709,337,same_country_exact,https://www.apmo-official.org/country_report/SGP/2020
2086,Tse Yang Lucas Boo,"Boo, Tse Yang Lucas",Singapore,APMO,2021,"Tse Yang, Lucas Boo","Boo, Tse Yang, Lucas",Singapore,SGP,SGP:2021:1,24,Gold,21,23,22,0.9360465116,344,same_country_exact,https://www.apmo-official.org/country_report/SGP/2021
2089,Puhua Cheng,"Cheng, Puhua",Singapore,APMO,2018,Puhua Cheng,"Cheng, Puhua",Singapore,SGP,SGP:2018:9,21,Honourable Mention,56,74,65,0.8153409091,352,same_country_exact,https://www.apmo-official.org/country_report/SGP/2018
2089,Puhua Cheng,"Cheng, Puhua",Singapore,APMO,2019,Puhua Cheng,"Cheng, Puhua",Singapore,SGP,SGP:2019:6,20,Bronze,49,53,51,0.8579387187,359,same_country_exact,https://www.apmo-official.org/country_report/SGP/2019
2090,Clarence Xuan Da Chew,"Chew, Clarence Xuan Da",Singapore,APMO,2017,"Xuan Da, Clarence Chew","Chew, Xuan Da, Clarence",Singapore,SGP,SGP:2017:2,25,Silver,70,73,71.5,0.7974504249,353,same_country_token,https://www.apmo-official.org/country_report/SGP/2017
2091,Zixiang Gao,"Gao, Zixiang",Singapore,APMO,2025,Zixiang Gao,"Gao, Zixiang",Singapore,SGP,SGP:2025:5,22,Bronze,52,74,63,0.8119402985,335,same_country_exact,https://www.apmo-official.org/country_report/SGP/2025
2091,Zixiang Gao,"Gao, Zixiang",Singapore,APMO,2026,Zixiang Gao,"Gao, Zixiang",Singapore,SGP,SGP:2026:5,21,Bronze,60,93,76.5,0.8073047859,397,same_country_exact,https://www.apmo-official.org/country_report/SGP/2026
2092,Hong Pei Goh,"Goh, Hong Pei",Singapore,APMO,2017,Hong Pei Goh,"Goh, Hong Pei",Singapore,SGP,SGP:2017:5,21,Bronze,90,118,104,0.7053824363,353,same_country_exact,https://www.apmo-official.org/country_report/SGP/2017
2093,Timothy Li Xiong Ho,"Ho, Timothy Li Xiong",Singapore,APMO,2020,"Li Xiong, Timothy Ho","Ho, Li Xiong, Timothy",Singapore,SGP,SGP:2020:8,16,Honourable Mention,72,114,93,0.7240356083,337,same_country_token,https://www.apmo-official.org/country_report/SGP/2020
2097,Ker Yang Lee,"Lee, Ker Yang",Singapore,APMO,2018,Ker Yang Lee,"Lee, Ker Yang",Singapore,SGP,SGP:2018:8,21,Honourable Mention,56,74,65,0.8153409091,352,same_country_exact,https://www.apmo-official.org/country_report/SGP/2018
2105,Choo Ray Low,"Low, Choo Ray",Singapore,APMO,2019,Choo Ray Low,"Low, Choo Ray",Singapore,SGP,SGP:2019:7,18,Bronze,57,60,58.5,0.8370473538,359,same_country_exact,https://www.apmo-official.org/country_report/SGP/2019
2105,Choo Ray Low,"Low, Choo Ray",Singapore,APMO,2020,Choo Ray Low,"Low, Choo Ray",Singapore,SGP,SGP:2020:6,17,Bronze,56,71,63.5,0.8115727003,337,same_country_exact,https://www.apmo-official.org/country_report/SGP/2020
2105,Choo Ray Low,"Low, Choo Ray",Singapore,APMO,2021,Choo Ray Low,"Low, Choo Ray",Singapore,SGP,SGP:2021:3,20,Silver,50,66,58,0.8313953488,344,same_country_exact,https://www.apmo-official.org/country_report/SGP/2021
2108,Yangyi Aloysius Ng,"Ng, Yangyi Aloysius",Singapore,APMO,2020,"Yangyi, Aloysius Ng","Ng, Yangyi, Aloysius",Singapore,SGP,SGP:2020:1,28,Gold,4,9,6.5,0.9807121662,337,same_country_exact,https://www.apmo-official.org/country_report/SGP/2020
2111,Wenyuan Sun,"Sun, Wenyuan",Singapore,APMO,2025,Wenyuan Sun,"Sun, Wenyuan",Singapore,SGP,SGP:2025:1,29,Gold,4,17,10.5,0.9686567164,335,same_country_exact,https://www.apmo-official.org/country_report/SGP/2025
2111,Wenyuan Sun,"Sun, Wenyuan",Singapore,APMO,2026,Wenyuan Sun,"Sun, Wenyuan",Singapore,SGP,SGP:2026:2,27,Silver,34,38,36,0.9093198992,397,same_country_exact,https://www.apmo-official.org/country_report/SGP/2026
2112,Joel Junyao Tan,"Tan, Joel Junyao",Singapore,APMO,2016,"Junyao, Joel Tan","Tan, Junyao, Joel",Singapore,SGP,SGP:2016:2,28,Silver,24,35,29.5,0.9106060606,330,same_country_token,https://www.apmo-official.org/country_report/SGP/2016
2112,Joel Junyao Tan,"Tan, Joel Junyao",Singapore,APMO,2019,"Junyao, Joel Tan","Tan, Junyao, Joel",Singapore,SGP,SGP:2019:3,24,Silver,14,18,16,0.9554317549,359,same_country_token,https://www.apmo-official.org/country_report/SGP/2019
2114,Wee Kean Tan,"Tan, Wee Kean",Singapore,APMO,2017,Wee Kean Tan,"Tan, Wee Kean",Singapore,SGP,SGP:2017:7,19,Bronze,123,126,124.5,0.6473087819,353,same_country_exact,https://www.apmo-official.org/country_report/SGP/2017
2114,Wee Kean Tan,"Tan, Wee Kean",Singapore,APMO,2020,Wee Kean Tan,"Tan, Wee Kean",Singapore,SGP,SGP:2020:4,22,Bronze,22,24,23,0.9317507418,337,same_country_exact,https://www.apmo-official.org/country_report/SGP/2020
2115,Xu Chen Tan,"Tan, Xu Chen",Singapore,APMO,2018,Xu Chen Tan,"Tan, Xu Chen",Singapore,SGP,SGP:2018:6,22,Bronze,49,55,52,0.8522727273,352,same_country_exact,https://www.apmo-official.org/country_report/SGP/2018
2115,Xu Chen Tan,"Tan, Xu Chen",Singapore,APMO,2019,Xu Chen Tan,"Tan, Xu Chen",Singapore,SGP,SGP:2019:4,21,Bronze,29,48,38.5,0.8927576602,359,same_country_exact,https://www.apmo-official.org/country_report/SGP/2019
2115,Xu Chen Tan,"Tan, Xu Chen",Singapore,APMO,2020,Xu Chen Tan,"Tan, Xu Chen",Singapore,SGP,SGP:2020:2,28,Silver,4,9,6.5,0.9807121662,337,same_country_exact,https://www.apmo-official.org/country_report/SGP/2020
2117,Akash Thiagarajan,"Thiagarajan, Akash",Singapore,APMO,2025,Akash Thiagarajan,"Thiagarajan, Akash",Singapore,SGP,SGP:2025:4,23,Bronze,46,51,48.5,0.8552238806,335,same_country_exact,https://www.apmo-official.org/country_report/SGP/2025
2117,Akash Thiagarajan,"Thiagarajan, Akash",Singapore,APMO,2026,Akash Thiagarajan,"Thiagarajan, Akash",Singapore,SGP,SGP:2026:1,28,Gold,17,33,25,0.9370277078,397,same_country_exact,https://www.apmo-official.org/country_report/SGP/2026
2118,David Hui Kai Toh,"Toh, David Hui Kai",Singapore,APMO,2019,"Hui Kai, David Toh","Toh, Hui Kai, David",Singapore,SGP,SGP:2019:5,20,Bronze,49,53,51,0.8579387187,359,same_country_token,https://www.apmo-official.org/country_report/SGP/2019
2119,Bryan Peng Jun Wang,"Wang, Bryan Peng Jun",Singapore,APMO,2016,"Peng Jun, Bryan Wang","Wang, Peng Jun, Bryan",Singapore,SGP,SGP:2016:1,34,Gold,7,11,9,0.9727272727,330,same_country_token,https://www.apmo-official.org/country_report/SGP/2016
2119,Bryan Peng Jun Wang,"Wang, Bryan Peng Jun",Singapore,APMO,2017,"Peng Jun, Bryan Wang","Wang, Peng Jun, Bryan",Singapore,SGP,SGP:2017:4,21,Bronze,90,118,104,0.7053824363,353,same_country_token,https://www.apmo-official.org/country_report/SGP/2017
2120,Jianzhi Wang,"Wang, Jianzhi",Singapore,APMO,2016,Jianzhi Wang,"Wang, Jianzhi",Singapore,SGP,SGP:2016:10,15,None,116,126,121,0.6333333333,330,same_country_exact,https://www.apmo-official.org/country_report/SGP/2016
2120,Jianzhi Wang,"Wang, Jianzhi",Singapore,APMO,2017,Jianzhi Wang,"Wang, Jianzhi",Singapore,SGP,SGP:2017:9,15,Honourable Mention,134,142,138,0.6090651558,353,same_country_exact,https://www.apmo-official.org/country_report/SGP/2017
2120,Jianzhi Wang,"Wang, Jianzhi",Singapore,APMO,2018,Jianzhi Wang,"Wang, Jianzhi",Singapore,SGP,SGP:2018:5,23,Bronze,44,48,46,0.8693181818,352,same_country_exact,https://www.apmo-official.org/country_report/SGP/2018
2123,Brian Boyang Xiao,"Xiao, Brian Boyang",Singapore,APMO,2025,Boyang Brian Xiao,"Xiao, Boyang Brian",Singapore,SGP,SGP:2025:2,28,Silver,18,27,22.5,0.9328358209,335,same_country_token,https://www.apmo-official.org/country_report/SGP/2025
2123,Brian Boyang Xiao,"Xiao, Brian Boyang",Singapore,APMO,2026,Boyang Brian Xiao,"Xiao, Boyang Brian",Singapore,SGP,SGP:2026:7,21,Bronze,60,93,76.5,0.8073047859,397,same_country_token,https://www.apmo-official.org/country_report/SGP/2026
2124,Ryker Haohan Xu,"Xu, Ryker Haohan",Singapore,APMO,2024,Haohan Ryker Xu,"Xu, Haohan Ryker",Singapore,SGP,SGP:2024:9,14,Honourable Mention,95,218,156.5,0.5591549296,355,same_country_token,https://www.apmo-official.org/country_report/SGP/2024
2124,Ryker Haohan Xu,"Xu, Ryker Haohan",Singapore,APMO,2025,Haohan Ryker Xu,"Xu, Haohan Ryker",Singapore,SGP,SGP:2025:7,21,Bronze,75,127,101,0.6985074627,335,same_country_token,https://www.apmo-official.org/country_report/SGP/2025
2124,Ryker Haohan Xu,"Xu, Ryker Haohan",Singapore,APMO,2026,Haohan Ryker Xu,"Xu, Haohan Ryker",Singapore,SGP,SGP:2026:3,23,Silver,50,54,52,0.8690176322,397,same_country_token,https://www.apmo-official.org/country_report/SGP/2026
2125,Ziyu Xu,"Xu, Ziyu",Singapore,APMO,2022,Ziyu Xu,"Xu, Ziyu",Singapore,SGP,SGP:2022:4,20,Bronze,66,80,73,0.7704402516,318,same_country_exact,https://www.apmo-official.org/country_report/SGP/2022
2125,Ziyu Xu,"Xu, Ziyu",Singapore,APMO,2024,Ziyu Xu,"Xu, Ziyu",Singapore,SGP,SGP:2024:4,15,Bronze,75,94,84.5,0.761971831,355,same_country_exact,https://www.apmo-official.org/country_report/SGP/2024
2126,Qinxi Yu,"Yu, Qinxi",Singapore,APMO,2023,Qinxi Yu,"Yu, Qinxi",Singapore,SGP,SGP:2023:5,20,Bronze,69,77,73,0.7884057971,345,same_country_exact,https://www.apmo-official.org/country_report/SGP/2023
2126,Qinxi Yu,"Yu, Qinxi",Singapore,APMO,2024,Qinxi Yu,"Yu, Qinxi",Singapore,SGP,SGP:2024:7,14,Bronze,95,218,156.5,0.5591549296,355,same_country_exact,https://www.apmo-official.org/country_report/SGP/2024
